index,Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Date,Weekday,Holidays,Property_id
80743,2021-06-18 11:00:00,Lämpö,MWh,2021,6,18,11,0.02,22.0,2021-06-18,Friday,0,1
63260,2021-06-18 12:00:00,Lämpö,MWh,2021,6,18,12,0.01,23.1,2021-06-18,Friday,0,1
82950,2021-06-18 13:00:00,Lämpö,MWh,2021,6,18,13,0.03,24.0,2021-06-18,Friday,0,1
73131,2021-06-18 14:00:00,Lämpö,MWh,2021,6,18,14,0.01,26.0,2021-06-18,Friday,0,1
83709,2021-06-18 15:00:00,Lämpö,MWh,2021,6,18,15,0.01,27.3,2021-06-18,Friday,0,1
73144,2021-06-18 16:00:00,Lämpö,MWh,2021,6,18,16,0.01,27.8,2021-06-18,Friday,0,1
69876,2021-06-18 17:00:00,Lämpö,MWh,2021,6,18,17,0.0,27.7,2021-06-18,Friday,0,1
58102,2021-06-18 18:00:00,Lämpö,MWh,2021,6,18,18,0.01,27.0,2021-06-18,Friday,0,1
69897,2021-06-18 19:00:00,Lämpö,MWh,2021,6,18,19,0.01,26.8,2021-06-18,Friday,0,1
73192,2021-06-18 20:00:00,Lämpö,MWh,2021,6,18,20,0.01,26.0,2021-06-18,Friday,0,1
72121,2021-06-18 21:00:00,Lämpö,MWh,2021,6,18,21,0.01,24.5,2021-06-18,Friday,0,1
73223,2021-06-18 22:00:00,Lämpö,MWh,2021,6,18,22,0.0,23.6,2021-06-18,Friday,0,1
79792,2021-06-18 23:00:00,Lämpö,MWh,2021,6,18,23,0.01,22.4,2021-06-18,Friday,0,1
76521,2021-06-19 00:00:00,Lämpö,MWh,2021,6,19,0,0.01,21.2,2021-06-19,Saturday,0,1
83104,2021-06-19 01:00:00,Lämpö,MWh,2021,6,19,1,0.01,20.2,2021-06-19,Saturday,0,1
73266,2021-06-19 02:00:00,Lämpö,MWh,2021,6,19,2,0.01,19.3,2021-06-19,Saturday,0,1
79846,2021-06-19 03:00:00,Lämpö,MWh,2021,6,19,3,0.01,18.4,2021-06-19,Saturday,0,1
84603,2021-06-19 04:00:00,Lämpö,MWh,2021,6,19,4,0.01,17.7,2021-06-19,Saturday,0,1
70018,2021-06-19 05:00:00,Lämpö,MWh,2021,6,19,5,0.01,16.7,2021-06-19,Saturday,0,1
82803,2021-06-19 06:00:00,Lämpö,MWh,2021,6,19,6,0.0,17.7,2021-06-19,Saturday,0,1
77698,2021-06-19 07:00:00,Lämpö,MWh,2021,6,19,7,0.01,19.0,2021-06-19,Saturday,0,1
59489,2021-06-19 08:00:00,Lämpö,MWh,2021,6,19,8,0.01,18.0,2021-06-19,Saturday,0,1
78816,2021-06-19 09:00:00,Lämpö,MWh,2021,6,19,9,0.01,16.9,2021-06-19,Saturday,0,1
63524,2021-06-19 10:00:00,Lämpö,MWh,2021,6,19,10,0.0,18.8,2021-06-19,Saturday,0,1
73377,2021-06-19 11:00:00,Lämpö,MWh,2021,6,19,11,0.01,18.5,2021-06-19,Saturday,0,1
79957,2021-06-19 12:00:00,Lämpö,MWh,2021,6,19,12,0.01,21.8,2021-06-19,Saturday,0,1
57484,2021-06-19 13:00:00,Lämpö,MWh,2021,6,19,13,0.01,21.8,2021-06-19,Saturday,0,1
70130,2021-06-19 14:00:00,Lämpö,MWh,2021,6,19,14,0.0,23.8,2021-06-19,Saturday,0,1
82170,2021-06-19 15:00:00,Lämpö,MWh,2021,6,19,15,0.01,24.5,2021-06-19,Saturday,0,1
73441,2021-06-19 16:00:00,Lämpö,MWh,2021,6,19,16,0.01,27.1,2021-06-19,Saturday,0,1
78921,2021-06-19 17:00:00,Lämpö,MWh,2021,6,19,17,0.01,28.5,2021-06-19,Saturday,0,1
60342,2021-06-19 18:00:00,Lämpö,MWh,2021,6,19,18,0.0,28.1,2021-06-19,Saturday,0,1
80039,2021-06-19 19:00:00,Lämpö,MWh,2021,6,19,19,0.01,28.0,2021-06-19,Saturday,0,1
64738,2021-06-19 20:00:00,Lämpö,MWh,2021,6,19,20,0.01,27.3,2021-06-19,Saturday,0,1
58551,2021-06-19 21:00:00,Lämpö,MWh,2021,6,19,21,0.01,26.4,2021-06-19,Saturday,0,1
70233,2021-06-19 22:00:00,Lämpö,MWh,2021,6,19,22,0.01,24.6,2021-06-19,Saturday,0,1
73523,2021-06-19 23:00:00,Lämpö,MWh,2021,6,19,23,0.01,23.3,2021-06-19,Saturday,0,1
60408,2021-06-20 00:00:00,Lämpö,MWh,2021,6,20,0,0.01,22.0,2021-06-20,Sunday,0,1
66979,2021-06-20 01:00:00,Lämpö,MWh,2021,6,20,1,0.0,20.8,2021-06-20,Sunday,0,1
66997,2021-06-20 02:00:00,Lämpö,MWh,2021,6,20,2,0.01,20.1,2021-06-20,Sunday,0,1
70286,2021-06-20 03:00:00,Lämpö,MWh,2021,6,20,3,0.01,19.4,2021-06-20,Sunday,0,1
70299,2021-06-20 04:00:00,Lämpö,MWh,2021,6,20,4,0.01,19.2,2021-06-20,Sunday,0,1
80156,2021-06-20 05:00:00,Lämpö,MWh,2021,6,20,5,0.01,19.2,2021-06-20,Sunday,0,1
83443,2021-06-20 06:00:00,Lämpö,MWh,2021,6,20,6,0.01,19.6,2021-06-20,Sunday,0,1
79811,2021-06-20 07:00:00,Lämpö,MWh,2021,6,20,7,0.0,21.1,2021-06-20,Sunday,0,1
73625,2021-06-20 08:00:00,Lämpö,MWh,2021,6,20,8,0.01,22.6,2021-06-20,Sunday,0,1
76920,2021-06-20 09:00:00,Lämpö,MWh,2021,6,20,9,0.01,24.4,2021-06-20,Sunday,0,1
67092,2021-06-20 10:00:00,Lämpö,MWh,2021,6,20,10,0.01,25.7,2021-06-20,Sunday,0,1
67107,2021-06-20 11:00:00,Lämpö,MWh,2021,6,20,11,0.0,26.8,2021-06-20,Sunday,0,1
83161,2021-06-20 12:00:00,Lämpö,MWh,2021,6,20,12,0.01,28.0,2021-06-20,Sunday,0,1
70401,2021-06-20 13:00:00,Lämpö,MWh,2021,6,20,13,0.01,28.7,2021-06-20,Sunday,0,1
83177,2021-06-20 14:00:00,Lämpö,MWh,2021,6,20,14,0.01,29.5,2021-06-20,Sunday,0,1
63867,2021-06-20 15:00:00,Lämpö,MWh,2021,6,20,15,0.0,30.0,2021-06-20,Sunday,0,1
80288,2021-06-20 16:00:00,Lämpö,MWh,2021,6,20,16,0.01,29.7,2021-06-20,Sunday,0,1
63895,2021-06-20 17:00:00,Lämpö,MWh,2021,6,20,17,0.01,29.5,2021-06-20,Sunday,0,1
77030,2021-06-20 18:00:00,Lämpö,MWh,2021,6,20,18,0.01,29.5,2021-06-20,Sunday,0,1
73762,2021-06-20 19:00:00,Lämpö,MWh,2021,6,20,19,0.0,29.2,2021-06-20,Sunday,0,1
78145,2021-06-20 20:00:00,Lämpö,MWh,2021,6,20,20,0.01,28.5,2021-06-20,Sunday,0,1
63943,2021-06-20 21:00:00,Lämpö,MWh,2021,6,20,21,0.01,27.6,2021-06-20,Sunday,0,1
73795,2021-06-20 22:00:00,Lämpö,MWh,2021,6,20,22,0.01,25.8,2021-06-20,Sunday,0,1
77091,2021-06-20 23:00:00,Lämpö,MWh,2021,6,20,23,0.01,24.1,2021-06-20,Sunday,0,1
82569,2021-06-21 00:00:00,Lämpö,MWh,2021,6,21,0,0.01,23.5,2021-06-21,Monday,0,1
77118,2021-06-21 01:00:00,Lämpö,MWh,2021,6,21,1,0.01,22.5,2021-06-21,Monday,0,1
80404,2021-06-21 02:00:00,Lämpö,MWh,2021,6,21,2,0.0,21.4,2021-06-21,Monday,0,1
84073,2021-06-21 03:00:00,Lämpö,MWh,2021,6,21,3,0.01,20.9,2021-06-21,Monday,0,1
77154,2021-06-21 04:00:00,Lämpö,MWh,2021,6,21,4,0.01,21.2,2021-06-21,Monday,0,1
67323,2021-06-21 05:00:00,Lämpö,MWh,2021,6,21,5,0.01,20.9,2021-06-21,Monday,0,1
58582,2021-06-21 06:00:00,Lämpö,MWh,2021,6,21,6,0.0,21.4,2021-06-21,Monday,0,1
82286,2021-06-21 07:00:00,Lämpö,MWh,2021,6,21,7,0.03,22.8,2021-06-21,Monday,0,1
73921,2021-06-21 08:00:00,Lämpö,MWh,2021,6,21,8,0.01,23.5,2021-06-21,Monday,0,1
64090,2021-06-21 09:00:00,Lämpö,MWh,2021,6,21,9,0.01,25.8,2021-06-21,Monday,0,1
57536,2021-06-21 10:00:00,Lämpö,MWh,2021,6,21,10,0.01,27.8,2021-06-21,Monday,0,1
73953,2021-06-21 11:00:00,Lämpö,MWh,2021,6,21,11,0.02,29.2,2021-06-21,Monday,0,1
64126,2021-06-21 12:00:00,Lämpö,MWh,2021,6,21,12,0.01,29.5,2021-06-21,Monday,0,1
70705,2021-06-21 13:00:00,Lämpö,MWh,2021,6,21,13,0.02,30.6,2021-06-21,Monday,0,1
82745,2021-06-21 14:00:00,Lämpö,MWh,2021,6,21,14,0.01,30.5,2021-06-21,Monday,0,1
83845,2021-06-21 15:00:00,Lämpö,MWh,2021,6,21,15,0.01,29.9,2021-06-21,Monday,0,1
77293,2021-06-21 16:00:00,Lämpö,MWh,2021,6,21,16,0.01,29.6,2021-06-21,Monday,0,1
70747,2021-06-21 17:00:00,Lämpö,MWh,2021,6,21,17,0.01,29.1,2021-06-21,Monday,0,1
60911,2021-06-21 18:00:00,Lämpö,MWh,2021,6,21,18,0.01,28.8,2021-06-21,Monday,0,1
62018,2021-06-21 19:00:00,Lämpö,MWh,2021,6,21,19,0.0,28.4,2021-06-21,Monday,0,1
84639,2021-06-21 20:00:00,Lämpö,MWh,2021,6,21,20,0.01,27.6,2021-06-21,Monday,0,1
62043,2021-06-21 21:00:00,Lämpö,MWh,2021,6,21,21,0.01,27.6,2021-06-21,Monday,0,1
57684,2021-06-21 22:00:00,Lämpö,MWh,2021,6,21,22,0.01,26.6,2021-06-21,Monday,0,1
84186,2021-06-21 23:00:00,Lämpö,MWh,2021,6,21,23,0.01,25.0,2021-06-21,Monday,0,1
57144,2021-06-22 00:00:00,Lämpö,MWh,2021,6,22,0,0.01,24.1,2021-06-22,Tuesday,0,1
83602,2021-06-22 01:00:00,Lämpö,MWh,2021,6,22,1,0.0,23.0,2021-06-22,Tuesday,0,1
61378,2021-06-22 02:00:00,Lämpö,MWh,2021,6,22,2,0.01,20.2,2021-06-22,Tuesday,0,1
64304,2021-06-22 03:00:00,Lämpö,MWh,2021,6,22,3,0.01,19.0,2021-06-22,Tuesday,0,1
79631,2021-06-22 04:00:00,Lämpö,MWh,2021,6,22,4,0.01,18.3,2021-06-22,Tuesday,0,1
74171,2021-06-22 05:00:00,Lämpö,MWh,2021,6,22,5,0.01,18.6,2021-06-22,Tuesday,0,1
67619,2021-06-22 06:00:00,Lämpö,MWh,2021,6,22,6,0.0,20.0,2021-06-22,Tuesday,0,1
64351,2021-06-22 07:00:00,Lämpö,MWh,2021,6,22,7,0.03,23.9,2021-06-22,Tuesday,0,1
64367,2021-06-22 08:00:00,Lämpö,MWh,2021,6,22,8,0.01,25.9,2021-06-22,Tuesday,0,1
76402,2021-06-22 09:00:00,Lämpö,MWh,2021,6,22,9,0.01,28.1,2021-06-22,Tuesday,0,1
77509,2021-06-22 10:00:00,Lämpö,MWh,2021,6,22,10,0.02,29.3,2021-06-22,Tuesday,0,1
80805,2021-06-22 11:00:00,Lämpö,MWh,2021,6,22,11,0.01,29.7,2021-06-22,Tuesday,0,1
70967,2021-06-22 12:00:00,Lämpö,MWh,2021,6,22,12,0.01,31.2,2021-06-22,Tuesday,0,1
70989,2021-06-22 13:00:00,Lämpö,MWh,2021,6,22,13,0.02,32.0,2021-06-22,Tuesday,0,1
67721,2021-06-22 14:00:00,Lämpö,MWh,2021,6,22,14,0.01,32.5,2021-06-22,Tuesday,0,1
61531,2021-06-22 15:00:00,Lämpö,MWh,2021,6,22,15,0.01,32.4,2021-06-22,Tuesday,0,1
83054,2021-06-22 16:00:00,Lämpö,MWh,2021,6,22,16,0.01,32.8,2021-06-22,Tuesday,0,1
67744,2021-06-22 17:00:00,Lämpö,MWh,2021,6,22,17,0.01,32.2,2021-06-22,Tuesday,0,1
64485,2021-06-22 18:00:00,Lämpö,MWh,2021,6,22,18,0.01,31.7,2021-06-22,Tuesday,0,1
67771,2021-06-22 19:00:00,Lämpö,MWh,2021,6,22,19,0.0,30.3,2021-06-22,Tuesday,0,1
63408,2021-06-22 20:00:00,Lämpö,MWh,2021,6,22,20,0.01,30.0,2021-06-22,Tuesday,0,1
61964,2021-06-22 21:00:00,Lämpö,MWh,2021,6,22,21,0.01,26.0,2021-06-22,Tuesday,0,1
83116,2021-06-22 22:00:00,Lämpö,MWh,2021,6,22,22,0.01,22.2,2021-06-22,Tuesday,0,1
74388,2021-06-22 23:00:00,Lämpö,MWh,2021,6,22,23,0.01,21.7,2021-06-22,Tuesday,0,1
82059,2021-06-23 00:00:00,Lämpö,MWh,2021,6,23,0,0.01,20.3,2021-06-23,Wednesday,0,1
64572,2021-06-23 01:00:00,Lämpö,MWh,2021,6,23,1,0.0,19.4,2021-06-23,Wednesday,0,1
79889,2021-06-23 02:00:00,Lämpö,MWh,2021,6,23,2,0.01,19.0,2021-06-23,Wednesday,0,1
74434,2021-06-23 03:00:00,Lämpö,MWh,2021,6,23,3,0.01,18.5,2021-06-23,Wednesday,0,1
57305,2021-06-23 04:00:00,Lämpö,MWh,2021,6,23,4,0.01,18.0,2021-06-23,Wednesday,0,1
67895,2021-06-23 05:00:00,Lämpö,MWh,2021,6,23,5,0.01,18.0,2021-06-23,Wednesday,0,1
82132,2021-06-23 06:00:00,Lämpö,MWh,2021,6,23,6,0.0,19.1,2021-06-23,Wednesday,0,1
58799,2021-06-23 07:00:00,Lämpö,MWh,2021,6,23,7,0.03,21.2,2021-06-23,Wednesday,0,1
64652,2021-06-23 08:00:00,Lämpö,MWh,2021,6,23,8,0.01,22.3,2021-06-23,Wednesday,0,1
65760,2021-06-23 09:00:00,Lämpö,MWh,2021,6,23,9,0.02,23.1,2021-06-23,Wednesday,0,1
74516,2021-06-23 10:00:00,Lämpö,MWh,2021,6,23,10,0.01,24.8,2021-06-23,Wednesday,0,1
71247,2021-06-23 11:00:00,Lämpö,MWh,2021,6,23,11,0.02,26.1,2021-06-23,Wednesday,0,1
74545,2021-06-23 12:00:00,Lämpö,MWh,2021,6,23,12,0.01,27.4,2021-06-23,Wednesday,0,1
67997,2021-06-23 13:00:00,Lämpö,MWh,2021,6,23,13,0.02,28.4,2021-06-23,Wednesday,0,1
74569,2021-06-23 14:00:00,Lämpö,MWh,2021,6,23,14,0.01,27.8,2021-06-23,Wednesday,0,1
58536,2021-06-23 15:00:00,Lämpö,MWh,2021,6,23,15,0.01,27.4,2021-06-23,Wednesday,0,1
83341,2021-06-23 16:00:00,Lämpö,MWh,2021,6,23,16,0.01,25.8,2021-06-23,Wednesday,0,1
84455,2021-06-23 17:00:00,Lämpö,MWh,2021,6,23,17,0.01,20.4,2021-06-23,Wednesday,0,1
71340,2021-06-23 18:00:00,Lämpö,MWh,2021,6,23,18,0.0,19.9,2021-06-23,Wednesday,0,1
77905,2021-06-23 19:00:00,Lämpö,MWh,2021,6,23,19,0.01,20.4,2021-06-23,Wednesday,0,1
82292,2021-06-23 20:00:00,Lämpö,MWh,2021,6,23,20,0.01,21.7,2021-06-23,Wednesday,0,1
80116,2021-06-23 21:00:00,Lämpö,MWh,2021,6,23,21,0.01,22.4,2021-06-23,Wednesday,0,1
69188,2021-06-23 22:00:00,Lämpö,MWh,2021,6,23,22,0.0,21.0,2021-06-23,Wednesday,0,1
58265,2021-06-23 23:00:00,Lämpö,MWh,2021,6,23,23,0.02,19.4,2021-06-23,Wednesday,0,1
84160,2021-06-24 00:00:00,Lämpö,MWh,2021,6,24,0,0.01,17.3,2021-06-24,Thursday,0,1
74704,2021-06-24 01:00:00,Lämpö,MWh,2021,6,24,1,0.02,17.4,2021-06-24,Thursday,0,1
77988,2021-06-24 02:00:00,Lämpö,MWh,2021,6,24,2,0.02,16.5,2021-06-24,Thursday,0,1
61591,2021-06-24 03:00:00,Lämpö,MWh,2021,6,24,3,0.03,15.8,2021-06-24,Thursday,0,1
74733,2021-06-24 04:00:00,Lämpö,MWh,2021,6,24,4,0.02,15.4,2021-06-24,Thursday,0,1
64902,2021-06-24 05:00:00,Lämpö,MWh,2021,6,24,5,0.03,14.9,2021-06-24,Thursday,0,1
71479,2021-06-24 06:00:00,Lämpö,MWh,2021,6,24,6,0.03,14.8,2021-06-24,Thursday,0,1
82069,2021-06-24 07:00:00,Lämpö,MWh,2021,6,24,7,0.04,15.2,2021-06-24,Thursday,0,1
71500,2021-06-24 08:00:00,Lämpö,MWh,2021,6,24,8,0.02,15.6,2021-06-24,Thursday,0,1
58385,2021-06-24 09:00:00,Lämpö,MWh,2021,6,24,9,0.02,16.5,2021-06-24,Thursday,0,1
68243,2021-06-24 10:00:00,Lämpö,MWh,2021,6,24,10,0.01,16.8,2021-06-24,Thursday,0,1
59499,2021-06-24 11:00:00,Lämpö,MWh,2021,6,24,11,0.02,17.4,2021-06-24,Thursday,0,1
81397,2021-06-24 12:00:00,Lämpö,MWh,2021,6,24,12,0.02,17.6,2021-06-24,Thursday,0,1
68284,2021-06-24 13:00:00,Lämpö,MWh,2021,6,24,13,0.03,18.2,2021-06-24,Thursday,0,1
57721,2021-06-24 14:00:00,Lämpö,MWh,2021,6,24,14,0.01,18.3,2021-06-24,Thursday,0,1
62832,2021-06-24 15:00:00,Lämpö,MWh,2021,6,24,15,0.01,18.9,2021-06-24,Thursday,0,1
78159,2021-06-24 16:00:00,Lämpö,MWh,2021,6,24,16,0.01,19.4,2021-06-24,Thursday,0,1
84725,2021-06-24 17:00:00,Lämpö,MWh,2021,6,24,17,0.01,19.9,2021-06-24,Thursday,0,1
74896,2021-06-24 18:00:00,Lämpö,MWh,2021,6,24,18,0.0,20.2,2021-06-24,Thursday,0,1
71636,2021-06-24 19:00:00,Lämpö,MWh,2021,6,24,19,0.01,21.3,2021-06-24,Thursday,0,1
61803,2021-06-24 20:00:00,Lämpö,MWh,2021,6,24,20,0.01,20.4,2021-06-24,Thursday,0,1
74942,2021-06-24 21:00:00,Lämpö,MWh,2021,6,24,21,0.01,20.2,2021-06-24,Thursday,0,1
83705,2021-06-24 22:00:00,Lämpö,MWh,2021,6,24,22,0.01,19.1,2021-06-24,Thursday,0,1
81530,2021-06-24 23:00:00,Lämpö,MWh,2021,6,24,23,0.01,17.6,2021-06-24,Thursday,0,1
65127,2021-06-25 00:00:00,Lämpö,MWh,2021,6,25,0,0.02,16.3,2021-06-25,Friday,1,1
76080,2021-06-25 01:00:00,Lämpö,MWh,2021,6,25,1,0.01,16.0,2021-06-25,Friday,1,1
71721,2021-06-25 02:00:00,Lämpö,MWh,2021,6,25,2,0.02,15.9,2021-06-25,Friday,1,1
78291,2021-06-25 03:00:00,Lämpö,MWh,2021,6,25,3,0.01,15.6,2021-06-25,Friday,1,1
78297,2021-06-25 04:00:00,Lämpö,MWh,2021,6,25,4,0.03,15.2,2021-06-25,Friday,1,1
75029,2021-06-25 05:00:00,Lämpö,MWh,2021,6,25,5,0.01,14.4,2021-06-25,Friday,1,1
75042,2021-06-25 06:00:00,Lämpö,MWh,2021,6,25,6,0.01,14.8,2021-06-25,Friday,1,1
80535,2021-06-25 07:00:00,Lämpö,MWh,2021,6,25,7,0.01,18.9,2021-06-25,Friday,1,1
65221,2021-06-25 08:00:00,Lämpö,MWh,2021,6,25,8,0.0,20.4,2021-06-25,Friday,1,1
84318,2021-06-25 09:00:00,Lämpö,MWh,2021,6,25,9,0.01,20.6,2021-06-25,Friday,1,1
70720,2021-06-25 10:00:00,Lämpö,MWh,2021,6,25,10,0.01,20.8,2021-06-25,Friday,1,1
75102,2021-06-25 11:00:00,Lämpö,MWh,2021,6,25,11,0.01,21.7,2021-06-25,Friday,1,1
68563,2021-06-25 12:00:00,Lämpö,MWh,2021,6,25,12,0.0,22.1,2021-06-25,Friday,1,1
65294,2021-06-25 13:00:00,Lämpö,MWh,2021,6,25,13,0.01,22.9,2021-06-25,Friday,1,1
58010,2021-06-25 14:00:00,Lämpö,MWh,2021,6,25,14,0.01,22.7,2021-06-25,Friday,1,1
65310,2021-06-25 15:00:00,Lämpö,MWh,2021,6,25,15,0.01,24.0,2021-06-25,Friday,1,1
75166,2021-06-25 16:00:00,Lämpö,MWh,2021,6,25,16,0.0,24.2,2021-06-25,Friday,1,1
75176,2021-06-25 17:00:00,Lämpö,MWh,2021,6,25,17,0.01,24.2,2021-06-25,Friday,1,1
59510,2021-06-25 18:00:00,Lämpö,MWh,2021,6,25,18,0.01,21.4,2021-06-25,Friday,1,1
77392,2021-06-25 19:00:00,Lämpö,MWh,2021,6,25,19,0.01,20.8,2021-06-25,Friday,1,1
65375,2021-06-25 20:00:00,Lämpö,MWh,2021,6,25,20,0.0,21.4,2021-06-25,Friday,1,1
82881,2021-06-25 21:00:00,Lämpö,MWh,2021,6,25,21,0.01,21.6,2021-06-25,Friday,1,1
81805,2021-06-25 22:00:00,Lämpö,MWh,2021,6,25,22,0.01,20.7,2021-06-25,Friday,1,1
80720,2021-06-25 23:00:00,Lämpö,MWh,2021,6,25,23,0.01,19.0,2021-06-25,Friday,1,1
57150,2021-06-26 00:00:00,Lämpö,MWh,2021,6,26,0,0.01,18.3,2021-06-26,Saturday,1,1
64339,2021-06-26 01:00:00,Lämpö,MWh,2021,6,26,1,0.01,18.1,2021-06-26,Saturday,1,1
68718,2021-06-26 02:00:00,Lämpö,MWh,2021,6,26,2,0.01,17.4,2021-06-26,Saturday,1,1
72019,2021-06-26 03:00:00,Lämpö,MWh,2021,6,26,3,0.01,16.8,2021-06-26,Saturday,1,1
58911,2021-06-26 04:00:00,Lämpö,MWh,2021,6,26,4,0.01,16.1,2021-06-26,Saturday,1,1
72044,2021-06-26 05:00:00,Lämpö,MWh,2021,6,26,5,0.0,16.0,2021-06-26,Saturday,1,1
58923,2021-06-26 06:00:00,Lämpö,MWh,2021,6,26,6,0.01,17.6,2021-06-26,Saturday,1,1
84700,2021-06-26 07:00:00,Lämpö,MWh,2021,6,26,7,0.01,19.7,2021-06-26,Saturday,1,1
65523,2021-06-26 08:00:00,Lämpö,MWh,2021,6,26,8,0.0,20.2,2021-06-26,Saturday,1,1
65530,2021-06-26 09:00:00,Lämpö,MWh,2021,6,26,9,0.01,20.8,2021-06-26,Saturday,1,1
79760,2021-06-26 10:00:00,Lämpö,MWh,2021,6,26,10,0.01,20.7,2021-06-26,Saturday,1,1
68827,2021-06-26 11:00:00,Lämpö,MWh,2021,6,26,11,0.01,21.5,2021-06-26,Saturday,1,1
72131,2021-06-26 12:00:00,Lämpö,MWh,2021,6,26,12,0.0,21.7,2021-06-26,Saturday,1,1
62298,2021-06-26 13:00:00,Lämpö,MWh,2021,6,26,13,0.01,21.5,2021-06-26,Saturday,1,1
78711,2021-06-26 14:00:00,Lämpö,MWh,2021,6,26,14,0.01,23.2,2021-06-26,Saturday,1,1
75439,2021-06-26 15:00:00,Lämpö,MWh,2021,6,26,15,0.01,22.7,2021-06-26,Saturday,1,1
72178,2021-06-26 16:00:00,Lämpö,MWh,2021,6,26,16,0.0,22.9,2021-06-26,Saturday,1,1
66712,2021-06-26 17:00:00,Lämpö,MWh,2021,6,26,17,0.01,23.7,2021-06-26,Saturday,1,1
75477,2021-06-26 18:00:00,Lämpö,MWh,2021,6,26,18,0.01,22.3,2021-06-26,Saturday,1,1
84610,2021-06-26 19:00:00,Lämpö,MWh,2021,6,26,19,0.01,21.6,2021-06-26,Saturday,1,1
65654,2021-06-26 20:00:00,Lämpö,MWh,2021,6,26,20,0.0,20.0,2021-06-26,Saturday,1,1
80982,2021-06-26 21:00:00,Lämpö,MWh,2021,6,26,21,0.01,19.8,2021-06-26,Saturday,1,1
75520,2021-06-26 22:00:00,Lämpö,MWh,2021,6,26,22,0.01,19.0,2021-06-26,Saturday,1,1
72259,2021-06-26 23:00:00,Lämpö,MWh,2021,6,26,23,0.01,17.9,2021-06-26,Saturday,1,1
83206,2021-06-27 00:00:00,Lämpö,MWh,2021,6,27,0,0.01,17.2,2021-06-27,Sunday,0,1
82116,2021-06-27 01:00:00,Lämpö,MWh,2021,6,27,1,0.01,17.6,2021-06-27,Sunday,0,1
75575,2021-06-27 02:00:00,Lämpö,MWh,2021,6,27,2,0.01,17.5,2021-06-27,Sunday,0,1
82147,2021-06-27 03:00:00,Lämpö,MWh,2021,6,27,3,0.01,18.2,2021-06-27,Sunday,0,1
79975,2021-06-27 04:00:00,Lämpö,MWh,2021,6,27,4,0.0,18.1,2021-06-27,Sunday,0,1
65762,2021-06-27 05:00:00,Lämpö,MWh,2021,6,27,5,0.01,17.6,2021-06-27,Sunday,0,1
75617,2021-06-27 06:00:00,Lämpö,MWh,2021,6,27,6,0.02,17.4,2021-06-27,Sunday,0,1
65790,2021-06-27 07:00:00,Lämpö,MWh,2021,6,27,7,0.01,18.3,2021-06-27,Sunday,0,1
77836,2021-06-27 08:00:00,Lämpö,MWh,2021,6,27,8,0.0,19.5,2021-06-27,Sunday,0,1
65809,2021-06-27 09:00:00,Lämpö,MWh,2021,6,27,9,0.01,19.7,2021-06-27,Sunday,0,1
62551,2021-06-27 10:00:00,Lämpö,MWh,2021,6,27,10,0.01,20.1,2021-06-27,Sunday,0,1
74585,2021-06-27 11:00:00,Lämpö,MWh,2021,6,27,11,0.01,21.2,2021-06-27,Sunday,0,1
62572,2021-06-27 12:00:00,Lämpö,MWh,2021,6,27,12,0.0,22.0,2021-06-27,Sunday,0,1
75701,2021-06-27 13:00:00,Lämpö,MWh,2021,6,27,13,0.01,22.1,2021-06-27,Sunday,0,1
62592,2021-06-27 14:00:00,Lämpö,MWh,2021,6,27,14,0.01,23.1,2021-06-27,Sunday,0,1
65884,2021-06-27 15:00:00,Lämpö,MWh,2021,6,27,15,0.01,23.9,2021-06-27,Sunday,0,1
65904,2021-06-27 16:00:00,Lämpö,MWh,2021,6,27,16,0.0,24.0,2021-06-27,Sunday,0,1
75751,2021-06-27 17:00:00,Lämpö,MWh,2021,6,27,17,0.01,24.1,2021-06-27,Sunday,0,1
77961,2021-06-27 18:00:00,Lämpö,MWh,2021,6,27,18,0.01,23.7,2021-06-27,Sunday,0,1
82343,2021-06-27 19:00:00,Lämpö,MWh,2021,6,27,19,0.01,24.4,2021-06-27,Sunday,0,1
72506,2021-06-27 20:00:00,Lämpö,MWh,2021,6,27,20,0.0,23.4,2021-06-27,Sunday,0,1
82357,2021-06-27 21:00:00,Lämpö,MWh,2021,6,27,21,0.01,21.6,2021-06-27,Sunday,0,1
75808,2021-06-27 22:00:00,Lämpö,MWh,2021,6,27,22,0.01,20.5,2021-06-27,Sunday,0,1
75825,2021-06-27 23:00:00,Lämpö,MWh,2021,6,27,23,0.01,19.0,2021-06-27,Sunday,0,1
76942,2021-06-28 00:00:00,Lämpö,MWh,2021,6,28,0,0.02,17.3,2021-06-28,Monday,0,1
75845,2021-06-28 01:00:00,Lämpö,MWh,2021,6,28,1,0.02,16.0,2021-06-28,Monday,0,1
79139,2021-06-28 02:00:00,Lämpö,MWh,2021,6,28,2,0.03,15.5,2021-06-28,Monday,0,1
83894,2021-06-28 03:00:00,Lämpö,MWh,2021,6,28,3,0.03,14.6,2021-06-28,Monday,0,1
57412,2021-06-28 04:00:00,Lämpö,MWh,2021,6,28,4,0.03,13.8,2021-06-28,Monday,0,1
66053,2021-06-28 05:00:00,Lämpö,MWh,2021,6,28,5,0.03,13.1,2021-06-28,Monday,0,1
66073,2021-06-28 06:00:00,Lämpö,MWh,2021,6,28,6,0.01,14.6,2021-06-28,Monday,0,1
