index,Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Date,Weekday,Holidays,Property_id
84197,2019-02-25 00:00:00,Lämpö,MWh,2019,2,25,0,0.12,5.0,2019-02-25,Monday,0,1
69385,2019-02-25 01:00:00,Lämpö,MWh,2019,2,25,1,0.12,4.9,2019-02-25,Monday,0,1
79234,2019-02-25 02:00:00,Lämpö,MWh,2019,2,25,2,0.12,4.6,2019-02-25,Monday,0,1
59560,2019-02-25 03:00:00,Lämpö,MWh,2019,2,25,3,0.13,4.0,2019-02-25,Monday,0,1
60669,2019-02-25 04:00:00,Lämpö,MWh,2019,2,25,4,0.13,3.9,2019-02-25,Monday,0,1
62871,2019-02-25 05:00:00,Lämpö,MWh,2019,2,25,5,0.14,3.8,2019-02-25,Monday,0,1
66169,2019-02-25 06:00:00,Lämpö,MWh,2019,2,25,6,0.23,3.6,2019-02-25,Monday,0,1
59607,2019-02-25 07:00:00,Lämpö,MWh,2019,2,25,7,0.22,3.6,2019-02-25,Monday,0,1
72745,2019-02-25 08:00:00,Lämpö,MWh,2019,2,25,8,0.24,3.7,2019-02-25,Monday,0,1
74944,2019-02-25 09:00:00,Lämpö,MWh,2019,2,25,9,0.23,4.0,2019-02-25,Monday,0,1
76058,2019-02-25 10:00:00,Lämpö,MWh,2019,2,25,10,0.18,4.8,2019-02-25,Monday,0,1
82631,2019-02-25 11:00:00,Lämpö,MWh,2019,2,25,11,0.15,5.5,2019-02-25,Monday,0,1
72801,2019-02-25 12:00:00,Lämpö,MWh,2019,2,25,12,0.14,6.2,2019-02-25,Monday,0,1
82659,2019-02-25 13:00:00,Lämpö,MWh,2019,2,25,13,0.15,6.5,2019-02-25,Monday,0,1
62973,2019-02-25 14:00:00,Lämpö,MWh,2019,2,25,14,0.18,6.8,2019-02-25,Monday,0,1
78305,2019-02-25 15:00:00,Lämpö,MWh,2019,2,25,15,0.17,6.1,2019-02-25,Monday,0,1
81958,2019-02-25 16:00:00,Lämpö,MWh,2019,2,25,16,0.17,5.1,2019-02-25,Monday,0,1
79412,2019-02-25 17:00:00,Lämpö,MWh,2019,2,25,17,0.17,4.5,2019-02-25,Monday,0,1
78331,2019-02-25 18:00:00,Lämpö,MWh,2019,2,25,18,0.17,4.0,2019-02-25,Monday,0,1
66322,2019-02-25 19:00:00,Lämpö,MWh,2019,2,25,19,0.16,3.5,2019-02-25,Monday,0,1
79459,2019-02-25 20:00:00,Lämpö,MWh,2019,2,25,20,0.13,3.3,2019-02-25,Monday,0,1
63054,2019-02-25 21:00:00,Lämpö,MWh,2019,2,25,21,0.12,2.9,2019-02-25,Monday,0,1
63074,2019-02-25 22:00:00,Lämpö,MWh,2019,2,25,22,0.12,2.7,2019-02-25,Monday,0,1
66371,2019-02-25 23:00:00,Lämpö,MWh,2019,2,25,23,0.14,2.1,2019-02-25,Monday,0,1
76222,2019-02-26 00:00:00,Lämpö,MWh,2019,2,26,0,0.14,0.6,2019-02-26,Tuesday,0,1
62013,2019-02-26 01:00:00,Lämpö,MWh,2019,2,26,1,0.14,0.5,2019-02-26,Tuesday,0,1
60936,2019-02-26 02:00:00,Lämpö,MWh,2019,2,26,2,0.14,0.7,2019-02-26,Tuesday,0,1
83910,2019-02-26 03:00:00,Lämpö,MWh,2019,2,26,3,0.13,0.9,2019-02-26,Tuesday,0,1
66422,2019-02-26 04:00:00,Lämpö,MWh,2019,2,26,4,0.14,1.6,2019-02-26,Tuesday,0,1
76280,2019-02-26 05:00:00,Lämpö,MWh,2019,2,26,5,0.13,1.5,2019-02-26,Tuesday,0,1
66450,2019-02-26 06:00:00,Lämpö,MWh,2019,2,26,6,0.23,1.6,2019-02-26,Tuesday,0,1
63174,2019-02-26 07:00:00,Lämpö,MWh,2019,2,26,7,0.23,1.5,2019-02-26,Tuesday,0,1
84822,2019-02-26 08:00:00,Lämpö,MWh,2019,2,26,8,0.25,1.5,2019-02-26,Tuesday,0,1
76326,2019-02-26 09:00:00,Lämpö,MWh,2019,2,26,9,0.26,1.7,2019-02-26,Tuesday,0,1
82900,2019-02-26 10:00:00,Lämpö,MWh,2019,2,26,10,0.22,2.1,2019-02-26,Tuesday,0,1
57518,2019-02-26 11:00:00,Lämpö,MWh,2019,2,26,11,0.21,2.4,2019-02-26,Tuesday,0,1
66524,2019-02-26 12:00:00,Lämpö,MWh,2019,2,26,12,0.19,2.6,2019-02-26,Tuesday,0,1
83662,2019-02-26 13:00:00,Lämpö,MWh,2019,2,26,13,0.19,3.1,2019-02-26,Tuesday,0,1
76396,2019-02-26 14:00:00,Lämpö,MWh,2019,2,26,14,0.22,3.5,2019-02-26,Tuesday,0,1
62183,2019-02-26 15:00:00,Lämpö,MWh,2019,2,26,15,0.19,3.4,2019-02-26,Tuesday,0,1
56956,2019-02-26 16:00:00,Lämpö,MWh,2019,2,26,16,0.19,3.3,2019-02-26,Tuesday,0,1
73149,2019-02-26 17:00:00,Lämpö,MWh,2019,2,26,17,0.2,2.7,2019-02-26,Tuesday,0,1
64403,2019-02-26 18:00:00,Lämpö,MWh,2019,2,26,18,0.18,2.3,2019-02-26,Tuesday,0,1
73170,2019-02-26 19:00:00,Lämpö,MWh,2019,2,26,19,0.16,2.1,2019-02-26,Tuesday,0,1
83025,2019-02-26 20:00:00,Lämpö,MWh,2019,2,26,20,0.13,2.0,2019-02-26,Tuesday,0,1
84980,2019-02-26 21:00:00,Lämpö,MWh,2019,2,26,21,0.13,1.8,2019-02-26,Tuesday,0,1
69922,2019-02-26 22:00:00,Lämpö,MWh,2019,2,26,22,0.13,1.3,2019-02-26,Tuesday,0,1
73211,2019-02-26 23:00:00,Lämpö,MWh,2019,2,26,23,0.14,1.2,2019-02-26,Tuesday,0,1
73232,2019-02-27 00:00:00,Lämpö,MWh,2019,2,27,0,0.14,1.0,2019-02-27,Wednesday,0,1
78708,2019-02-27 01:00:00,Lämpö,MWh,2019,2,27,1,0.13,1.1,2019-02-27,Wednesday,0,1
84065,2019-02-27 02:00:00,Lämpö,MWh,2019,2,27,2,0.14,1.2,2019-02-27,Wednesday,0,1
66699,2019-02-27 03:00:00,Lämpö,MWh,2019,2,27,3,0.13,1.5,2019-02-27,Wednesday,0,1
73279,2019-02-27 04:00:00,Lämpö,MWh,2019,2,27,4,0.14,1.7,2019-02-27,Wednesday,0,1
83500,2019-02-27 05:00:00,Lämpö,MWh,2019,2,27,5,0.13,2.1,2019-02-27,Wednesday,0,1
79866,2019-02-27 06:00:00,Lämpö,MWh,2019,2,27,6,0.22,2.5,2019-02-27,Wednesday,0,1
73303,2019-02-27 07:00:00,Lämpö,MWh,2019,2,27,7,0.23,2.2,2019-02-27,Wednesday,0,1
70043,2019-02-27 08:00:00,Lämpö,MWh,2019,2,27,8,0.25,1.9,2019-02-27,Wednesday,0,1
66779,2019-02-27 09:00:00,Lämpö,MWh,2019,2,27,9,0.23,2.2,2019-02-27,Wednesday,0,1
66789,2019-02-27 10:00:00,Lämpö,MWh,2019,2,27,10,0.23,2.4,2019-02-27,Wednesday,0,1
66795,2019-02-27 11:00:00,Lämpö,MWh,2019,2,27,11,0.19,3.1,2019-02-27,Wednesday,0,1
59145,2019-02-27 12:00:00,Lämpö,MWh,2019,2,27,12,0.19,3.8,2019-02-27,Wednesday,0,1
75574,2019-02-27 13:00:00,Lämpö,MWh,2019,2,27,13,0.19,4.4,2019-02-27,Wednesday,0,1
78865,2019-02-27 14:00:00,Lämpö,MWh,2019,2,27,14,0.18,5.5,2019-02-27,Wednesday,0,1
82528,2019-02-27 15:00:00,Lämpö,MWh,2019,2,27,15,0.17,5.8,2019-02-27,Wednesday,0,1
77806,2019-02-27 16:00:00,Lämpö,MWh,2019,2,27,16,0.15,5.8,2019-02-27,Wednesday,0,1
76711,2019-02-27 17:00:00,Lämpö,MWh,2019,2,27,17,0.16,5.8,2019-02-27,Wednesday,0,1
70162,2019-02-27 18:00:00,Lämpö,MWh,2019,2,27,18,0.15,5.5,2019-02-27,Wednesday,0,1
84959,2019-02-27 19:00:00,Lämpö,MWh,2019,2,27,19,0.14,5.8,2019-02-27,Wednesday,0,1
76748,2019-02-27 20:00:00,Lämpö,MWh,2019,2,27,20,0.11,5.3,2019-02-27,Wednesday,0,1
82224,2019-02-27 21:00:00,Lämpö,MWh,2019,2,27,21,0.1,5.2,2019-02-27,Wednesday,0,1
63653,2019-02-27 22:00:00,Lämpö,MWh,2019,2,27,22,0.11,5.1,2019-02-27,Wednesday,0,1
60383,2019-02-27 23:00:00,Lämpö,MWh,2019,2,27,23,0.12,4.6,2019-02-27,Wednesday,0,1
84949,2019-02-28 00:00:00,Lämpö,MWh,2019,2,28,0,0.12,3.8,2019-02-28,Thursday,0,1
73533,2019-02-28 01:00:00,Lämpö,MWh,2019,2,28,1,0.12,3.1,2019-02-28,Thursday,0,1
59316,2019-02-28 02:00:00,Lämpö,MWh,2019,2,28,2,0.13,3.1,2019-02-28,Thursday,0,1
60426,2019-02-28 03:00:00,Lämpö,MWh,2019,2,28,3,0.13,2.7,2019-02-28,Thursday,0,1
80122,2019-02-28 04:00:00,Lämpö,MWh,2019,2,28,4,0.13,2.1,2019-02-28,Thursday,0,1
67016,2019-02-28 05:00:00,Lämpö,MWh,2019,2,28,5,0.13,2.2,2019-02-28,Thursday,0,1
63742,2019-02-28 06:00:00,Lämpö,MWh,2019,2,28,6,0.2,2.1,2019-02-28,Thursday,0,1
63758,2019-02-28 07:00:00,Lämpö,MWh,2019,2,28,7,0.23,1.7,2019-02-28,Thursday,0,1
76889,2019-02-28 08:00:00,Lämpö,MWh,2019,2,28,8,0.26,2.0,2019-02-28,Thursday,0,1
73626,2019-02-28 09:00:00,Lämpö,MWh,2019,2,28,9,0.27,1.0,2019-02-28,Thursday,0,1
76917,2019-02-28 10:00:00,Lämpö,MWh,2019,2,28,10,0.26,1.0,2019-02-28,Thursday,0,1
76928,2019-02-28 11:00:00,Lämpö,MWh,2019,2,28,11,0.24,1.6,2019-02-28,Thursday,0,1
79130,2019-02-28 12:00:00,Lämpö,MWh,2019,2,28,12,0.24,1.3,2019-02-28,Thursday,0,1
59457,2019-02-28 13:00:00,Lämpö,MWh,2019,2,28,13,0.25,1.0,2019-02-28,Thursday,0,1
59471,2019-02-28 14:00:00,Lämpö,MWh,2019,2,28,14,0.24,0.8,2019-02-28,Thursday,0,1
76978,2019-02-28 15:00:00,Lämpö,MWh,2019,2,28,15,0.25,0.4,2019-02-28,Thursday,0,1
73702,2019-02-28 16:00:00,Lämpö,MWh,2019,2,28,16,0.24,-0.3,2019-02-28,Thursday,0,1
63875,2019-02-28 17:00:00,Lämpö,MWh,2019,2,28,17,0.26,-1.3,2019-02-28,Thursday,0,1
58425,2019-02-28 18:00:00,Lämpö,MWh,2019,2,28,18,0.22,-2.0,2019-02-28,Thursday,0,1
59521,2019-02-28 19:00:00,Lämpö,MWh,2019,2,28,19,0.22,-2.5,2019-02-28,Thursday,0,1
73757,2019-02-28 20:00:00,Lämpö,MWh,2019,2,28,20,0.18,-3.2,2019-02-28,Thursday,0,1
81427,2019-02-28 21:00:00,Lämpö,MWh,2019,2,28,21,0.18,-3.6,2019-02-28,Thursday,0,1
67223,2019-02-28 22:00:00,Lämpö,MWh,2019,2,28,22,0.19,-4.2,2019-02-28,Thursday,0,1
57746,2019-02-28 23:00:00,Lämpö,MWh,2019,2,28,23,0.2,-5.4,2019-02-28,Thursday,0,1
77092,2019-03-01 00:00:00,Lämpö,MWh,2019,3,1,0,0.21,-6.1,2019-03-01,Friday,0,1
77101,2019-03-01 01:00:00,Lämpö,MWh,2019,3,1,1,0.2,-6.6,2019-03-01,Friday,0,1
70547,2019-03-01 02:00:00,Lämpö,MWh,2019,3,1,2,0.22,-7.0,2019-03-01,Friday,0,1
65088,2019-03-01 03:00:00,Lämpö,MWh,2019,3,1,3,0.22,-8.0,2019-03-01,Friday,0,1
67293,2019-03-01 04:00:00,Lämpö,MWh,2019,3,1,4,0.23,-8.7,2019-03-01,Friday,0,1
77140,2019-03-01 05:00:00,Lämpö,MWh,2019,3,1,5,0.25,-9.0,2019-03-01,Friday,0,1
64027,2019-03-01 06:00:00,Lämpö,MWh,2019,3,1,6,0.39,-9.7,2019-03-01,Friday,0,1
70611,2019-03-01 07:00:00,Lämpö,MWh,2019,3,1,7,0.42,-10.3,2019-03-01,Friday,0,1
70624,2019-03-01 08:00:00,Lämpö,MWh,2019,3,1,8,0.45,-10.6,2019-03-01,Friday,0,1
67345,2019-03-01 09:00:00,Lämpö,MWh,2019,3,1,9,0.43,-9.7,2019-03-01,Friday,0,1
70638,2019-03-01 10:00:00,Lämpö,MWh,2019,3,1,10,0.37,-8.5,2019-03-01,Friday,0,1
77213,2019-03-01 11:00:00,Lämpö,MWh,2019,3,1,11,0.32,-7.0,2019-03-01,Friday,0,1
83793,2019-03-01 12:00:00,Lämpö,MWh,2019,3,1,12,0.32,-5.9,2019-03-01,Friday,0,1
80528,2019-03-01 13:00:00,Lämpö,MWh,2019,3,1,13,0.32,-5.0,2019-03-01,Friday,0,1
67410,2019-03-01 14:00:00,Lämpö,MWh,2019,3,1,14,0.31,-3.8,2019-03-01,Friday,0,1
59037,2019-03-01 15:00:00,Lämpö,MWh,2019,3,1,15,0.28,-3.2,2019-03-01,Friday,0,1
67439,2019-03-01 16:00:00,Lämpö,MWh,2019,3,1,16,0.26,-3.4,2019-03-01,Friday,0,1
76197,2019-03-01 17:00:00,Lämpö,MWh,2019,3,1,17,0.26,-3.5,2019-03-01,Friday,0,1
64181,2019-03-01 18:00:00,Lämpö,MWh,2019,3,1,18,0.25,-4.4,2019-03-01,Friday,0,1
74029,2019-03-01 19:00:00,Lämpö,MWh,2019,3,1,19,0.25,-5.5,2019-03-01,Friday,0,1
60923,2019-03-01 20:00:00,Lämpö,MWh,2019,3,1,20,0.19,-5.6,2019-03-01,Friday,0,1
80613,2019-03-01 21:00:00,Lämpö,MWh,2019,3,1,21,0.18,-5.4,2019-03-01,Friday,0,1
78447,2019-03-01 22:00:00,Lämpö,MWh,2019,3,1,22,0.18,-5.2,2019-03-01,Friday,0,1
64239,2019-03-01 23:00:00,Lämpö,MWh,2019,3,1,23,0.19,-4.9,2019-03-01,Friday,0,1
82480,2019-03-02 00:00:00,Lämpö,MWh,2019,3,2,0,0.18,-4.2,2019-03-02,Saturday,0,1
67546,2019-03-02 01:00:00,Lämpö,MWh,2019,3,2,1,0.19,-4.1,2019-03-02,Saturday,0,1
60990,2019-03-02 02:00:00,Lämpö,MWh,2019,3,2,2,0.18,-3.5,2019-03-02,Saturday,0,1
61007,2019-03-02 03:00:00,Lämpö,MWh,2019,3,2,3,0.19,-3.9,2019-03-02,Saturday,0,1
58832,2019-03-02 04:00:00,Lämpö,MWh,2019,3,2,4,0.19,-4.1,2019-03-02,Saturday,0,1
82902,2019-03-02 05:00:00,Lämpö,MWh,2019,3,2,5,0.2,-4.6,2019-03-02,Saturday,0,1
68701,2019-03-02 06:00:00,Lämpö,MWh,2019,3,2,6,0.19,-4.6,2019-03-02,Saturday,0,1
77468,2019-03-02 07:00:00,Lämpö,MWh,2019,3,2,7,0.25,-4.3,2019-03-02,Saturday,0,1
67628,2019-03-02 08:00:00,Lämpö,MWh,2019,3,2,8,0.25,-3.8,2019-03-02,Saturday,0,1
61072,2019-03-02 09:00:00,Lämpö,MWh,2019,3,2,9,0.22,-3.1,2019-03-02,Saturday,0,1
83698,2019-03-02 10:00:00,Lämpö,MWh,2019,3,2,10,0.2,-1.1,2019-03-02,Saturday,0,1
59641,2019-03-02 11:00:00,Lämpö,MWh,2019,3,2,11,0.19,0.1,2019-03-02,Saturday,0,1
64393,2019-03-02 12:00:00,Lämpö,MWh,2019,3,2,12,0.2,1.1,2019-03-02,Saturday,0,1
83364,2019-03-02 13:00:00,Lämpö,MWh,2019,3,2,13,0.2,0.1,2019-03-02,Saturday,0,1
70979,2019-03-02 14:00:00,Lämpö,MWh,2019,3,2,14,0.21,0.0,2019-03-02,Saturday,0,1
68805,2019-03-02 15:00:00,Lämpö,MWh,2019,3,2,15,0.2,0.7,2019-03-02,Saturday,0,1
71000,2019-03-02 16:00:00,Lämpö,MWh,2019,3,2,16,0.2,0.6,2019-03-02,Saturday,0,1
76490,2019-03-02 17:00:00,Lämpö,MWh,2019,3,2,17,0.17,0.2,2019-03-02,Saturday,0,1
67745,2019-03-02 18:00:00,Lämpö,MWh,2019,3,2,18,0.16,-0.8,2019-03-02,Saturday,0,1
67758,2019-03-02 19:00:00,Lämpö,MWh,2019,3,2,19,0.18,-2.4,2019-03-02,Saturday,0,1
67765,2019-03-02 20:00:00,Lämpö,MWh,2019,3,2,20,0.19,-3.7,2019-03-02,Saturday,0,1
77625,2019-03-02 21:00:00,Lämpö,MWh,2019,3,2,21,0.2,-4.8,2019-03-02,Saturday,0,1
77640,2019-03-02 22:00:00,Lämpö,MWh,2019,3,2,22,0.21,-5.4,2019-03-02,Saturday,0,1
67800,2019-03-02 23:00:00,Lämpö,MWh,2019,3,2,23,0.2,-6.3,2019-03-02,Saturday,0,1
64536,2019-03-03 00:00:00,Lämpö,MWh,2019,3,3,0,0.22,-6.5,2019-03-03,Sunday,0,1
80959,2019-03-03 01:00:00,Lämpö,MWh,2019,3,3,1,0.22,-6.9,2019-03-03,Sunday,0,1
80961,2019-03-03 02:00:00,Lämpö,MWh,2019,3,3,2,0.23,-8.1,2019-03-03,Sunday,0,1
77703,2019-03-03 03:00:00,Lämpö,MWh,2019,3,3,3,0.24,-8.9,2019-03-03,Sunday,0,1
77705,2019-03-03 04:00:00,Lämpö,MWh,2019,3,3,4,0.25,-9.8,2019-03-03,Sunday,0,1
77716,2019-03-03 05:00:00,Lämpö,MWh,2019,3,3,5,0.25,-10.8,2019-03-03,Sunday,0,1
67891,2019-03-03 06:00:00,Lämpö,MWh,2019,3,3,6,0.27,-10.9,2019-03-03,Sunday,0,1
64619,2019-03-03 07:00:00,Lämpö,MWh,2019,3,3,7,0.26,-11.6,2019-03-03,Sunday,0,1
74477,2019-03-03 08:00:00,Lämpö,MWh,2019,3,3,8,0.25,-11.8,2019-03-03,Sunday,0,1
74487,2019-03-03 09:00:00,Lämpö,MWh,2019,3,3,9,0.25,-11.2,2019-03-03,Sunday,0,1
64659,2019-03-03 10:00:00,Lämpö,MWh,2019,3,3,10,0.22,-10.1,2019-03-03,Sunday,0,1
60290,2019-03-03 11:00:00,Lämpö,MWh,2019,3,3,11,0.2,-9.8,2019-03-03,Sunday,0,1
71240,2019-03-03 12:00:00,Lämpö,MWh,2019,3,3,12,0.18,-8.7,2019-03-03,Sunday,0,1
77815,2019-03-03 13:00:00,Lämpö,MWh,2019,3,3,13,0.19,-7.5,2019-03-03,Sunday,0,1
71275,2019-03-03 14:00:00,Lämpö,MWh,2019,3,3,14,0.18,-6.6,2019-03-03,Sunday,0,1
67996,2019-03-03 15:00:00,Lämpö,MWh,2019,3,3,15,0.2,-6.2,2019-03-03,Sunday,0,1
68004,2019-03-03 16:00:00,Lämpö,MWh,2019,3,3,16,0.21,-6.0,2019-03-03,Sunday,0,1
77859,2019-03-03 17:00:00,Lämpö,MWh,2019,3,3,17,0.21,-6.2,2019-03-03,Sunday,0,1
71317,2019-03-03 18:00:00,Lämpö,MWh,2019,3,3,18,0.22,-6.6,2019-03-03,Sunday,0,1
68043,2019-03-03 19:00:00,Lämpö,MWh,2019,3,3,19,0.23,-7.4,2019-03-03,Sunday,0,1
64774,2019-03-03 20:00:00,Lämpö,MWh,2019,3,3,20,0.23,-8.1,2019-03-03,Sunday,0,1
68067,2019-03-03 21:00:00,Lämpö,MWh,2019,3,3,21,0.24,-8.7,2019-03-03,Sunday,0,1
82305,2019-03-03 22:00:00,Lämpö,MWh,2019,3,3,22,0.24,-9.1,2019-03-03,Sunday,0,1
68098,2019-03-03 23:00:00,Lämpö,MWh,2019,3,3,23,0.17,-8.8,2019-03-03,Sunday,0,1
68104,2019-03-04 00:00:00,Lämpö,MWh,2019,3,4,0,0.21,-8.8,2019-03-04,Monday,0,1
74675,2019-03-04 01:00:00,Lämpö,MWh,2019,3,4,1,0.24,-8.6,2019-03-04,Monday,0,1
77969,2019-03-04 02:00:00,Lämpö,MWh,2019,3,4,2,0.25,-8.7,2019-03-04,Monday,0,1
77990,2019-03-04 03:00:00,Lämpö,MWh,2019,3,4,3,0.23,-9.1,2019-03-04,Monday,0,1
80915,2019-03-04 04:00:00,Lämpö,MWh,2019,3,4,4,0.25,-8.8,2019-03-04,Monday,0,1
71449,2019-03-04 05:00:00,Lämpö,MWh,2019,3,4,5,0.24,-8.5,2019-03-04,Monday,0,1
78021,2019-03-04 06:00:00,Lämpö,MWh,2019,3,4,6,0.41,-8.4,2019-03-04,Monday,0,1
60536,2019-03-04 07:00:00,Lämpö,MWh,2019,3,4,7,0.39,-8.2,2019-03-04,Monday,0,1
84239,2019-03-04 08:00:00,Lämpö,MWh,2019,3,4,8,0.42,-8.0,2019-03-04,Monday,0,1
68209,2019-03-04 09:00:00,Lämpö,MWh,2019,3,4,9,0.42,-7.9,2019-03-04,Monday,0,1
68224,2019-03-04 10:00:00,Lämpö,MWh,2019,3,4,10,0.36,-7.5,2019-03-04,Monday,0,1
83554,2019-03-04 11:00:00,Lämpö,MWh,2019,3,4,11,0.37,-6.8,2019-03-04,Monday,0,1
59501,2019-03-04 12:00:00,Lämpö,MWh,2019,3,4,12,0.34,-5.9,2019-03-04,Monday,0,1
71539,2019-03-04 13:00:00,Lämpö,MWh,2019,3,4,13,0.35,-5.3,2019-03-04,Monday,0,1
78118,2019-03-04 14:00:00,Lämpö,MWh,2019,3,4,14,0.34,-5.1,2019-03-04,Monday,0,1
78125,2019-03-04 15:00:00,Lämpö,MWh,2019,3,4,15,0.34,-4.7,2019-03-04,Monday,0,1
59191,2019-03-04 16:00:00,Lämpö,MWh,2019,3,4,16,0.31,-4.6,2019-03-04,Monday,0,1
62833,2019-03-04 17:00:00,Lämpö,MWh,2019,3,4,17,0.3,-4.8,2019-03-04,Monday,0,1
68326,2019-03-04 18:00:00,Lämpö,MWh,2019,3,4,18,0.28,-4.9,2019-03-04,Monday,0,1
84620,2019-03-04 19:00:00,Lämpö,MWh,2019,3,4,19,0.26,-5.0,2019-03-04,Monday,0,1
74913,2019-03-04 20:00:00,Lämpö,MWh,2019,3,4,20,0.21,-5.0,2019-03-04,Monday,0,1
68356,2019-03-04 21:00:00,Lämpö,MWh,2019,3,4,21,0.19,-4.9,2019-03-04,Monday,0,1
61804,2019-03-04 22:00:00,Lämpö,MWh,2019,3,4,22,0.2,-4.9,2019-03-04,Monday,0,1
78222,2019-03-04 23:00:00,Lämpö,MWh,2019,3,4,23,0.2,-5.0,2019-03-04,Monday,0,1
84807,2019-03-05 00:00:00,Lämpö,MWh,2019,3,5,0,0.19,-5.1,2019-03-05,Tuesday,0,1
80439,2019-03-05 01:00:00,Lämpö,MWh,2019,3,5,1,0.2,-5.2,2019-03-05,Tuesday,0,1
65132,2019-03-05 02:00:00,Lämpö,MWh,2019,3,5,2,0.2,-5.1,2019-03-05,Tuesday,0,1
61872,2019-03-05 03:00:00,Lämpö,MWh,2019,3,5,3,0.21,-5.3,2019-03-05,Tuesday,0,1
58594,2019-03-05 04:00:00,Lämpö,MWh,2019,3,5,4,0.21,-5.5,2019-03-05,Tuesday,0,1
66272,2019-03-05 05:00:00,Lämpö,MWh,2019,3,5,5,0.21,-5.9,2019-03-05,Tuesday,0,1
75033,2019-03-05 06:00:00,Lämpö,MWh,2019,3,5,6,0.34,-6.1,2019-03-05,Tuesday,0,1
68481,2019-03-05 07:00:00,Lämpö,MWh,2019,3,5,7,0.36,-6.5,2019-03-05,Tuesday,0,1
65215,2019-03-05 08:00:00,Lämpö,MWh,2019,3,5,8,0.4,-6.6,2019-03-05,Tuesday,0,1
78346,2019-03-05 09:00:00,Lämpö,MWh,2019,3,5,9,0.42,-7.1,2019-03-05,Tuesday,0,1
69615,2019-03-05 10:00:00,Lämpö,MWh,2019,3,5,10,0.37,-7.5,2019-03-05,Tuesday,0,1
61959,2019-03-05 11:00:00,Lämpö,MWh,2019,3,5,11,0.37,-7.3,2019-03-05,Tuesday,0,1
71818,2019-03-05 12:00:00,Lämpö,MWh,2019,3,5,12,0.37,-6.9,2019-03-05,Tuesday,0,1
75113,2019-03-05 13:00:00,Lämpö,MWh,2019,3,5,13,0.37,-7.5,2019-03-05,Tuesday,0,1
75124,2019-03-05 14:00:00,Lämpö,MWh,2019,3,5,14,0.39,-7.0,2019-03-05,Tuesday,0,1
62012,2019-03-05 15:00:00,Lämpö,MWh,2019,3,5,15,0.36,-7.2,2019-03-05,Tuesday,0,1
68589,2019-03-05 16:00:00,Lämpö,MWh,2019,3,5,16,0.34,-7.8,2019-03-05,Tuesday,0,1
78438,2019-03-05 17:00:00,Lämpö,MWh,2019,3,5,17,0.34,-8.3,2019-03-05,Tuesday,0,1
65326,2019-03-05 18:00:00,Lämpö,MWh,2019,3,5,18,0.32,-8.8,2019-03-05,Tuesday,0,1
84664,2019-03-05 19:00:00,Lämpö,MWh,2019,3,5,19,0.3,-9.3,2019-03-05,Tuesday,0,1
58794,2019-03-05 20:00:00,Lämpö,MWh,2019,3,5,20,0.24,-10.0,2019-03-05,Tuesday,0,1
78489,2019-03-05 21:00:00,Lämpö,MWh,2019,3,5,21,0.25,-10.5,2019-03-05,Tuesday,0,1
75221,2019-03-05 22:00:00,Lämpö,MWh,2019,3,5,22,0.24,-11.0,2019-03-05,Tuesday,0,1
58826,2019-03-05 23:00:00,Lämpö,MWh,2019,3,5,23,0.26,-11.8,2019-03-05,Tuesday,0,1
68676,2019-03-06 00:00:00,Lämpö,MWh,2019,3,6,0,0.25,-13.8,2019-03-06,Wednesday,0,1
84868,2019-03-06 01:00:00,Lämpö,MWh,2019,3,6,1,0.27,-13.1,2019-03-06,Wednesday,0,1
69802,2019-03-06 02:00:00,Lämpö,MWh,2019,3,6,2,0.27,-15.7,2019-03-06,Wednesday,0,1
65435,2019-03-06 03:00:00,Lämpö,MWh,2019,3,6,3,0.27,-17.1,2019-03-06,Wednesday,0,1
68734,2019-03-06 04:00:00,Lämpö,MWh,2019,3,6,4,0.29,-17.7,2019-03-06,Wednesday,0,1
77497,2019-03-06 05:00:00,Lämpö,MWh,2019,3,6,5,0.3,-18.3,2019-03-06,Wednesday,0,1
68758,2019-03-06 06:00:00,Lämpö,MWh,2019,3,6,6,0.47,-19.0,2019-03-06,Wednesday,0,1
65484,2019-03-06 07:00:00,Lämpö,MWh,2019,3,6,7,0.51,-18.6,2019-03-06,Wednesday,0,1
68778,2019-03-06 08:00:00,Lämpö,MWh,2019,3,6,8,0.55,-16.9,2019-03-06,Wednesday,0,1
78635,2019-03-06 09:00:00,Lämpö,MWh,2019,3,6,9,0.47,-11.6,2019-03-06,Wednesday,0,1
68799,2019-03-06 10:00:00,Lämpö,MWh,2019,3,6,10,0.38,-9.1,2019-03-06,Wednesday,0,1
81943,2019-03-06 11:00:00,Lämpö,MWh,2019,3,6,11,0.33,-6.9,2019-03-06,Wednesday,0,1
57885,2019-03-06 12:00:00,Lämpö,MWh,2019,3,6,12,0.33,-5.9,2019-03-06,Wednesday,0,1
56994,2019-03-06 13:00:00,Lämpö,MWh,2019,3,6,13,0.34,-5.2,2019-03-06,Wednesday,0,1
75412,2019-03-06 14:00:00,Lämpö,MWh,2019,3,6,14,0.34,-4.3,2019-03-06,Wednesday,0,1
78707,2019-03-06 15:00:00,Lämpö,MWh,2019,3,6,15,0.34,-4.9,2019-03-06,Wednesday,0,1
58302,2019-03-06 16:00:00,Lämpö,MWh,2019,3,6,16,0.31,-4.8,2019-03-06,Wednesday,0,1
